,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Position of  Teachers by Educational Qualification        ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gender and Caste Distribution of Teachers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teachers Received In- service Training,,,,,,,,,,,,,,Professionally Trained Teachers,,Non-Teaching Assignment,
20,JHARKHAND                                         ,2005,KODARMA                                           ,2012-13,938,1700,0,0,71,238,36,0,0,33,151,0,0,0,0,0,103,342,278,0,6,8,0,0,4,21,4,0,1,5,0,4,14,106,20,0,0,12,0,12,66,197,72,0,4,9,0,464,101,385,226,0,15,34,23,1541,29,124,99,0,51,38,13,188,3,2,4,0,5,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,572,318,0,53,89,28,72,265,107,0,23,9,8,0,0,0,0,0,0,0,674,962,3,0,0,117,0,150,276,1,0,1,31,0,0,0,0,0,0,0,0,141,238,21,0,1,43,0,32,68,3,0,2,3,0,5,10,2,0,0,2,0,9,20,4,0,5,0,0,37,43,0,0,0,7,0,2,8,0,0,0,1,0,971,1536,20,9
20,JHARKHAND                                         ,2022,LATEHAR                                           ,2012-13,1607,1711,0,0,84,255,17,0,44,94,0,0,65,26,10,0,110,241,11,0,10,63,12,0,22,34,0,0,0,2,0,16,167,270,1,0,3,48,0,68,125,305,3,0,4,43,13,744,142,454,4,0,72,144,16,1121,43,209,3,0,74,57,10,119,5,3,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,815,9,0,94,195,23,186,460,2,0,59,102,16,0,0,0,0,0,0,0,1023,597,0,0,1,38,0,234,174,0,0,5,9,0,0,0,0,0,0,0,0,176,185,0,0,5,23,1,22,37,0,0,3,4,0,548,499,0,0,16,80,12,272,391,1,0,39,69,14,857,806,0,0,2,79,1,229,300,0,0,2,43,0,1827,1498,16,19
20,JHARKHAND                                         ,2015,LOHARDAGA                                         ,2012-13,841,984,0,0,61,161,23,0,86,78,34,0,6,104,69,0,62,160,55,0,0,47,21,0,4,10,0,0,0,0,0,17,35,42,10,0,3,15,0,49,65,129,10,0,0,45,7,327,153,397,36,0,27,123,73,686,73,176,27,0,26,68,30,110,4,9,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,430,59,0,27,104,64,165,333,26,0,29,148,46,0,0,0,0,0,0,0,470,268,1,0,0,37,1,185,191,3,0,11,23,2,0,0,0,0,0,0,0,30,39,1,0,4,4,1,8,8,7,0,0,4,0,360,266,2,0,1,39,27,205,312,5,0,16,82,35,325,348,0,0,0,36,0,150,249,0,0,8,16,0,1299,749,25,22
20,JHARKHAND                                         ,2010,PAKAUR                                            ,2012-13,1378,1777,16,0,82,246,13,0,50,298,74,0,54,4,9,0,49,69,0,0,0,0,1,0,9,14,2,0,0,1,5,31,103,181,2,0,1,13,1,51,129,237,23,0,2,15,1,861,217,426,28,0,52,63,10,1064,38,166,25,0,73,20,6,211,7,6,3,0,8,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,750,65,0,84,95,16,102,280,18,0,52,17,7,0,0,0,0,0,0,0,751,823,7,0,0,97,0,223,291,0,0,0,41,0,0,0,0,0,0,0,0,50,38,8,0,4,6,0,12,16,0,0,1,1,0,447,373,12,0,13,29,6,182,254,14,0,25,19,4,608,904,12,0,10,83,0,196,312,0,0,1,25,0,1561,2115,19,128
20,JHARKHAND                                         ,2002,PALAMU                                            ,2012-13,2594,4997,0,12,139,631,125,0,5,58,139,0,52,209,110,0,137,630,0,0,0,301,2,0,20,37,0,0,1,8,5,71,63,293,0,1,4,61,17,166,135,463,0,1,12,141,8,1698,178,751,51,1,62,365,126,3466,68,569,88,5,86,202,72,786,3,20,0,0,5,5,2,23,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,322,1563,76,7,107,588,207,145,570,63,1,64,194,23,0,0,0,0,0,0,0,1927,3065,0,3,5,312,6,342,487,0,1,15,47,1,0,0,0,0,0,0,0,439,815,0,0,11,114,9,56,90,1,0,10,23,0,209,246,0,0,5,49,6,39,70,0,0,7,18,3,307,401,0,0,0,32,1,76,77,0,0,1,2,0,2584,3162,14,70
20,JHARKHAND                                         ,2017,PASHCHIMI SINGHBHUM                               ,2012-13,2678,2469,120,5,130,394,53,0,69,266,122,3,14,196,120,0,271,253,27,0,0,141,6,0,46,42,1,0,2,10,1,7,291,264,3,4,1,56,2,111,319,396,14,1,2,124,6,1156,583,842,101,3,40,345,104,1512,130,287,138,0,55,129,53,129,6,10,5,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896,1146,168,4,48,423,91,479,695,94,4,53,242,78,0,0,0,0,0,0,0,809,709,1,0,0,25,8,834,438,6,0,43,41,2,0,0,0,0,0,0,0,54,81,17,0,0,22,3,37,29,4,0,0,7,3,943,708,9,2,14,157,32,835,705,19,2,52,139,44,675,679,0,3,0,107,0,513,376,0,4,9,50,0,3607,1749,21,139
20,JHARKHAND                                         ,2018,PURBI SINGHBHUM                                   ,2012-13,2629,3049,166,6,159,400,59,0,144,906,2151,0,14,1055,373,0,506,1214,132,0,0,646,79,0,18,25,7,0,0,5,0,8,259,440,36,2,1,103,10,46,408,764,96,1,1,288,13,1107,644,1910,1212,2,27,1084,281,1702,255,741,996,1,40,495,193,293,11,43,76,0,6,21,4,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,1943,601,5,53,746,309,566,1980,1823,1,22,1250,192,0,0,0,0,0,0,0,905,940,17,0,34,68,1,779,306,8,0,64,37,9,0,0,0,0,0,0,0,89,138,17,0,0,38,13,57,79,14,0,10,20,2,838,698,23,2,7,132,20,497,466,61,1,21,137,25,1188,1655,0,4,2,144,3,737,544,1,1,7,25,1,7361,2269,13,290
20,JHARKHAND                                         ,2024,RAMGARH                                           ,2012-13,1026,1546,125,0,16,329,2,0,68,183,694,0,146,22,2,0,69,294,179,0,0,0,11,0,22,35,12,0,1,1,1,34,33,92,31,0,2,12,0,50,66,231,97,0,3,22,0,797,139,422,403,0,84,53,1,1174,55,216,339,0,49,51,2,121,1,8,37,0,5,2,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,195,584,578,0,100,108,4,121,421,342,0,44,33,0,0,0,0,0,0,0,0,487,643,53,0,18,130,8,360,375,25,0,0,80,3,0,0,0,0,0,0,0,74,108,37,0,5,19,1,36,50,19,0,1,6,0,170,177,28,0,3,39,1,89,124,44,0,8,20,1,210,428,9,0,0,84,1,150,216,1,0,0,32,0,1633,1672,18,100
20,JHARKHAND                                         ,2014,RANCHI                                            ,2012-13,3146,3551,63,0,443,358,240,0,435,1312,1905,0,224,671,615,0,622,688,0,0,0,189,50,0,57,59,25,0,3,12,11,26,302,547,124,0,12,90,34,87,480,771,235,0,20,201,67,1101,788,1590,803,0,220,547,439,2430,309,894,679,0,372,235,337,339,50,64,61,0,37,27,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847,1732,865,0,282,583,502,1139,2193,1062,0,382,529,401,0,0,0,0,0,0,0,1292,1006,20,0,2,74,1,925,620,21,0,1,32,1,0,0,0,0,0,0,0,125,109,33,0,7,31,10,70,90,50,0,15,14,11,909,729,107,0,45,106,123,952,1325,274,0,166,175,209,534,755,2,0,0,58,7,298,459,0,0,5,26,6,7212,3656,10,84
20,JHARKHAND                                         ,2009,SAHIBGANJ                                         ,2012-13,1900,1932,26,0,160,296,59,0,0,173,94,0,0,10,0,0,210,548,74,3,24,32,20,0,13,16,3,1,0,1,0,26,109,169,8,0,5,21,0,87,198,316,24,0,3,36,1,1152,243,608,86,1,70,117,30,1349,62,218,46,1,66,48,20,363,0,12,6,0,6,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,976,123,2,114,158,40,195,363,50,1,36,68,11,0,0,0,0,0,0,0,1202,1079,16,0,10,78,19,283,235,5,0,24,34,9,0,0,0,0,0,0,0,100,105,3,0,7,15,3,21,21,1,0,1,7,0,469,391,19,0,5,30,3,209,281,37,1,23,43,8,975,936,0,0,0,107,0,230,264,0,0,1,45,0,1813,2124,21,126
20,JHARKHAND                                         ,2020,SARAIKELA-KHARSAWAN                               ,2012-13,1989,2286,226,21,47,71,19,0,59,172,321,0,52,29,32,0,25,15,0,0,0,0,0,0,20,19,7,0,3,0,0,104,93,190,36,3,2,7,6,108,87,217,59,2,4,18,7,955,159,564,239,9,39,44,26,1669,64,227,115,5,38,13,5,157,6,7,20,0,1,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,1010,269,17,53,62,35,89,214,207,2,34,20,11,0,0,0,0,0,0,0,1069,889,44,0,7,10,5,575,360,27,2,5,8,0,0,0,0,0,0,0,0,76,85,9,1,1,2,3,26,14,6,0,1,9,0,572,464,75,5,2,13,5,223,144,35,0,17,3,3,875,1005,87,2,0,19,0,439,304,31,1,3,8,0,1837,2522,14,41
20,JHARKHAND                                         ,2021,SIMDEGA                                           ,2012-13,1051,1103,0,0,98,132,91,0,312,415,22,0,39,35,330,0,201,91,0,0,0,74,12,0,0,1,0,0,0,0,0,0,146,140,0,0,0,16,11,57,206,236,0,0,3,38,28,299,250,454,7,0,51,104,272,1071,72,173,14,0,64,47,108,120,2,1,1,0,1,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,529,16,0,57,132,248,384,476,6,0,62,73,176,0,0,0,0,0,0,0,545,351,0,0,0,15,0,343,253,0,0,18,21,9,0,0,0,0,0,0,0,63,61,0,0,2,11,8,38,16,0,0,2,2,1,555,573,1,0,27,60,157,578,606,0,0,66,63,172,178,243,0,0,0,26,4,97,145,0,0,0,17,0,2075,1120,21,30
29,KARNATAKA                                         ,2902,BAGALKOT                                          ,2012-13,1087,5606,0,21,35,11,164,0,517,1692,16,42,112,235,26,0,0,0,0,0,0,0,0,0,378,1529,8,33,85,71,81,20,241,1269,0,1,9,28,20,18,841,3685,6,19,18,77,31,16,78,451,0,3,9,48,27,2,20,148,0,6,19,9,24,1,29,180,2,0,7,9,5,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,897,4052,8,25,112,110,113,690,3212,8,37,35,132,76,0,0,0,0,0,0,0,7,15,0,0,0,3,0,10,19,0,1,0,1,1,0,0,0,0,0,0,0,133,588,2,2,15,7,16,73,278,0,3,2,6,11,56,198,0,4,6,0,7,33,128,0,2,1,1,3,196,932,0,0,0,0,0,83,586,0,3,0,0,0,9401,57,13,17
29,KARNATAKA                                         ,2921,BANGALORE RURAL                                   ,2012-13,1463,2240,0,12,48,7,10,0,188,844,711,25,70,407,31,0,0,0,0,0,0,0,0,0,229,527,298,12,28,171,25,12,442,798,40,5,0,27,0,6,866,1441,201,9,34,142,6,13,54,128,43,1,6,11,0,0,36,97,67,7,36,36,6,1,20,70,60,3,14,23,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799,1192,245,11,48,145,18,842,1860,453,26,44,265,23,7,9,11,0,26,0,0,2,8,0,0,0,2,0,1,15,2,0,0,2,0,0,0,0,0,0,0,0,102,167,45,2,12,20,1,104,228,31,4,2,25,0,62,79,13,0,1,5,1,48,101,17,0,0,12,0,431,446,0,1,0,0,0,408,622,0,4,0,0,0,5726,24,58,30
29,KARNATAKA                                         ,2928,BANGALORE U NORTH                                 ,2012-13,599,2054,45,3,22,200,10,0,582,3489,1418,43,26,8212,28,0,0,0,0,0,0,0,0,0,254,1131,475,9,6,2540,18,6,296,2039,263,11,0,723,0,1,418,1539,283,15,2,2020,7,8,135,451,144,2,0,1736,4,5,54,262,210,7,39,1048,8,0,18,118,88,2,1,331,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,217,905,177,10,26,1496,11,959,4636,1285,36,22,6903,27,0,0,1,0,0,0,0,1,0,0,0,0,2,0,4,2,0,0,0,11,0,0,0,0,0,0,0,0,35,144,13,2,2,88,1,88,380,57,5,0,207,0,6,51,4,2,1,31,2,23,127,8,1,0,92,3,40,150,0,1,0,1,0,115,568,0,2,0,11,0,15496,16,56,140
29,KARNATAKA                                         ,2920,BANGALORE U SOUTH                                 ,2012-13,969,3242,191,0,9,0,10,0,774,4088,11290,5,64,1695,10,0,0,0,0,0,0,0,0,0,489,2026,5585,2,37,713,1,35,395,2324,516,1,2,119,4,11,665,2155,1981,2,20,472,13,19,115,326,596,0,3,127,0,9,47,273,2177,0,10,205,2,8,29,185,518,0,0,51,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,316,1241,1922,2,30,401,8,1424,6035,9481,3,42,1286,12,0,19,38,0,0,0,0,0,6,3,0,1,1,0,3,29,37,0,0,7,0,0,0,0,0,0,0,0,70,210,135,1,2,54,3,140,485,263,0,2,52,3,13,56,37,0,2,15,0,42,131,138,0,0,29,1,109,260,0,0,0,5,0,357,997,1,0,0,2,0,21153,85,12,35
29,KARNATAKA                                         ,2901,BELGAUM                                           ,2012-13,1401,6025,24,52,0,58,125,0,533,1761,0,96,0,169,205,0,0,0,0,0,0,0,0,0,27,127,0,0,0,4,0,5,949,4075,23,100,0,67,245,32,859,2996,1,25,0,41,4,15,53,362,0,17,0,45,35,1,10,107,0,2,0,65,27,2,19,80,0,4,0,5,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976,3413,16,65,0,82,189,943,4334,8,83,0,145,140,0,0,0,0,0,0,0,9,23,0,0,0,0,1,6,16,0,0,0,0,0,0,0,0,0,0,0,0,87,349,2,6,0,9,23,73,362,4,7,0,16,14,44,119,1,0,0,3,10,39,93,0,1,0,3,1,912,3300,16,29,0,72,178,901,4275,8,67,0,140,137,10171,55,3,14
29,KARNATAKA                                         ,2930,BELGAUM CHIKKODI                                  ,2012-13,1471,6421,0,33,26,0,225,0,539,2573,0,52,46,499,173,0,0,0,0,0,0,0,0,0,63,137,0,1,0,5,0,2,757,3432,0,41,65,268,182,26,886,3939,0,21,6,104,90,16,184,800,0,12,0,29,65,10,26,177,0,7,0,5,24,4,71,472,0,1,1,88,34,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1166,4956,0,47,50,270,269,821,4001,0,37,22,229,126,0,0,0,0,0,0,0,13,26,0,0,0,0,0,10,11,0,1,0,0,3,0,0,0,0,0,0,0,266,993,0,9,6,21,35,149,699,0,2,1,17,19,59,265,0,1,0,14,10,44,176,0,0,1,3,3,1108,4842,0,38,50,241,266,762,3910,0,27,22,226,129,11770,62,6,120
29,KARNATAKA                                         ,2912,BELLARY                                           ,2012-13,1268,6001,0,93,0,53,235,0,1195,2254,12,17,0,607,40,0,0,0,0,0,0,0,0,0,687,1497,4,51,0,241,56,26,297,1482,0,3,0,80,18,7,1124,4170,2,29,0,121,67,50,186,540,6,6,0,103,61,10,46,275,0,12,0,85,63,2,80,237,0,9,0,29,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1073,4075,3,40,0,198,195,1347,4126,9,70,0,461,68,0,0,0,0,0,0,10,28,20,0,0,0,1,2,15,34,0,0,0,0,0,0,0,0,0,0,0,0,169,688,1,2,0,16,31,146,434,0,5,0,25,8,119,317,0,5,0,16,24,110,267,0,6,0,18,3,151,597,0,0,0,0,7,96,448,0,8,0,0,1,11196,93,27,12
29,KARNATAKA                                         ,2905,BIDAR                                             ,2012-13,1176,4828,0,61,14,34,119,0,950,3316,0,14,0,419,9,0,0,0,0,0,0,0,0,0,560,1556,0,16,3,195,57,28,354,1739,0,4,1,22,13,11,969,4018,0,20,10,103,31,58,103,387,0,20,0,91,9,5,25,142,0,2,0,23,7,6,85,231,0,3,0,18,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977,4154,0,30,11,173,95,1119,3919,0,35,3,279,33,0,0,0,0,0,0,0,11,42,0,6,0,0,0,19,29,0,4,0,1,0,0,0,0,0,0,0,0,156,790,0,10,1,8,30,143,586,0,8,0,8,7,78,260,0,7,1,10,5,64,168,0,1,0,4,4,509,2510,0,26,0,23,49,354,2053,0,21,0,11,15,10367,104,8,3407
29,KARNATAKA                                         ,2903,BIJAPUR                                           ,2012-13,1877,6901,12,17,37,0,133,0,1408,1937,33,34,0,357,69,0,0,0,0,0,0,0,0,0,1030,2437,28,22,7,143,123,8,415,1211,1,7,7,13,8,0,1661,4646,9,19,23,121,43,3,77,165,0,0,0,11,4,0,39,242,7,2,0,43,19,0,63,136,0,1,0,16,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1813,5113,33,20,37,136,143,1472,3725,12,31,0,211,58,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,343,992,2,1,5,18,34,148,482,2,2,0,13,11,42,167,2,0,8,5,2,39,100,0,0,0,6,2,196,474,0,0,0,0,0,109,321,0,4,0,0,0,12635,11,69,28
29,KARNATAKA                                         ,2927,CHAMARAJANAGARA                                   ,2012-13,814,2419,0,51,16,34,97,0,178,867,0,33,0,0,9,0,0,0,0,0,0,0,0,0,134,422,0,19,14,0,10,1,282,924,0,19,0,3,5,8,502,1580,0,18,0,5,5,9,40,179,0,20,0,10,47,6,11,123,0,7,2,11,32,1,14,46,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,1494,0,31,14,19,69,443,1775,0,52,2,11,37,0,5,0,0,0,0,0,7,4,0,1,0,2,0,2,8,0,0,0,2,0,0,0,0,0,0,0,0,208,428,0,10,6,2,30,161,575,0,19,0,2,14,33,101,0,3,1,0,7,26,91,0,2,0,0,2,99,290,0,0,0,0,1,50,342,0,2,0,0,0,4468,26,17,24
29,KARNATAKA                                         ,2929,CHIKKABALLAPURA                                   ,2012-13,1879,2544,8,30,7,31,70,0,163,1685,112,0,0,305,49,0,3,10,0,0,0,0,0,0,349,699,65,6,5,92,52,10,460,1036,18,3,0,90,7,11,1064,1928,20,11,0,100,28,20,86,241,4,4,0,13,6,3,40,136,11,6,1,17,16,2,28,165,2,0,1,23,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1197,1912,40,12,7,149,71,830,2291,80,18,0,160,48,0,2,0,0,0,26,0,13,15,0,0,0,0,0,5,19,0,0,0,1,0,0,0,0,0,0,0,0,226,305,1,2,3,24,21,104,215,2,1,0,12,8,119,173,4,0,2,7,3,55,152,3,1,0,5,3,266,328,0,7,0,0,0,139,236,0,6,0,0,0,6643,50,70,7
29,KARNATAKA                                         ,2917,CHIKKAMANGALORE                                   ,2012-13,1560,3650,0,0,0,9,193,0,256,1079,0,18,0,294,0,0,0,0,0,0,0,0,0,0,293,640,0,7,0,134,96,11,348,1294,0,1,0,16,2,15,1060,2493,0,7,0,104,32,54,32,93,0,0,0,2,21,3,17,79,0,1,0,36,37,2,45,67,0,1,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975,2066,0,7,0,85,124,811,2592,0,10,0,214,67,9,8,0,0,0,4,2,10,29,0,0,0,0,0,11,34,0,1,0,0,0,0,0,0,0,0,0,0,132,316,0,3,0,7,22,91,265,0,2,0,8,10,53,125,0,0,0,5,6,29,94,0,0,0,4,3,163,300,0,0,0,0,2,89,320,0,0,0,0,1,6927,85,93,21
29,KARNATAKA                                         ,2913,CHITRADURGA                                       ,2012-13,1696,4760,10,34,21,0,178,0,313,1480,47,23,0,209,9,0,0,0,0,0,0,0,0,0,239,431,21,5,0,40,22,10,551,2173,0,12,17,58,64,8,1100,3151,6,19,4,55,14,10,80,345,1,19,0,50,71,10,21,77,15,2,0,2,11,2,10,30,8,0,0,3,5,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1135,2974,27,28,14,83,125,866,3233,30,29,7,125,62,0,0,0,0,0,0,0,3,13,0,0,0,0,0,5,20,0,0,0,1,0,0,0,0,0,0,0,0,218,570,4,3,2,11,25,141,474,1,1,0,9,6,110,343,2,7,1,6,20,88,306,1,3,1,7,6,885,2206,0,19,14,0,43,546,2093,0,19,7,1,28,8730,42,25,11
29,KARNATAKA                                         ,2924,DAKSHINA KANNADA                                  ,2012-13,533,3727,0,45,16,16,0,0,278,3229,13,30,0,70,12,0,0,0,0,0,0,0,0,0,93,952,0,16,0,28,0,2,176,2021,3,12,0,7,3,6,453,3128,7,20,0,21,0,8,51,481,2,21,12,14,5,9,27,280,0,6,4,11,4,1,7,71,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,1369,3,14,12,24,6,622,5565,10,61,4,62,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,38,218,0,1,1,1,0,50,279,1,4,0,1,0,12,111,0,1,0,1,0,31,164,0,4,0,2,0,91,625,0,2,0,0,0,235,2079,0,13,0,0,0,7929,26,8,56
29,KARNATAKA                                         ,2914,DAVANAGERE                                        ,2012-13,1599,4685,0,25,20,3,181,0,704,2683,0,74,0,607,2,0,0,0,0,0,0,0,0,0,91,152,0,0,7,7,3,16,576,1959,0,25,13,90,21,6,1436,4604,0,47,0,336,28,47,134,481,0,20,0,140,78,4,31,91,0,3,0,36,44,2,13,31,0,3,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1072,3635,0,54,17,196,114,1209,3683,0,44,3,414,67,0,0,0,0,0,0,0,7,19,0,1,0,0,1,15,31,0,0,0,0,1,0,0,0,0,0,0,0,196,543,0,4,4,10,20,127,360,0,2,0,16,10,137,367,0,4,0,8,8,80,236,0,1,0,10,4,971,2902,0,26,0,6,110,720,2377,0,16,0,6,60,10498,73,6,217
29,KARNATAKA                                         ,2909,DHARWAD                                           ,2012-13,591,4369,0,33,0,102,135,0,367,1379,14,2,0,1507,74,0,0,0,0,0,0,0,0,0,14,93,0,0,0,36,0,0,163,1415,0,4,0,367,10,4,712,3788,6,28,0,1134,146,11,35,254,0,1,0,19,25,2,13,93,8,2,0,5,22,1,18,94,0,0,0,45,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,2049,11,6,0,514,109,652,3688,3,29,0,1092,98,0,0,0,0,0,0,0,0,2,0,0,0,0,1,3,9,0,0,0,3,1,0,0,0,0,0,0,0,79,579,3,1,0,130,13,211,1264,0,7,0,241,13,20,100,0,0,0,27,8,20,103,0,1,0,23,6,246,1679,0,6,0,58,54,347,2695,0,27,0,44,54,8533,19,3,37
29,KARNATAKA                                         ,2908,GADAG                                             ,2012-13,537,3185,25,5,63,40,37,0,280,854,231,22,31,68,48,0,0,0,0,0,0,0,0,0,139,528,72,11,26,39,9,5,151,730,27,7,5,4,19,5,426,2302,53,6,33,25,21,13,62,267,79,1,4,17,29,3,13,126,10,2,24,15,6,0,13,72,15,0,1,7,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,2132,129,14,57,68,56,438,1894,127,13,36,39,29,0,0,0,0,0,0,0,9,7,0,0,0,0,0,4,6,0,0,1,1,0,0,0,0,0,0,0,0,52,339,16,1,5,9,4,39,193,8,0,0,3,3,29,134,6,1,1,5,8,27,129,2,0,2,2,0,172,1013,4,2,0,5,0,124,765,3,0,0,3,0,5383,27,7,19
29,KARNATAKA                                         ,2904,GULBARGA                                          ,2012-13,1926,6839,0,59,10,45,205,0,1238,3609,28,20,0,1095,61,0,15,20,0,0,0,0,0,0,523,1449,3,22,3,360,69,34,738,2524,1,7,0,114,34,18,1573,5405,21,17,5,309,60,56,197,611,1,15,0,254,53,18,42,275,0,5,0,54,41,2,57,123,2,2,1,40,7,14,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1385,4672,14,23,5,311,169,1744,5715,14,45,4,820,95,9,3,0,0,0,0,0,22,45,0,2,1,3,2,19,33,0,9,0,6,0,0,0,0,0,0,0,0,291,953,0,3,2,38,24,227,767,2,6,1,32,10,52,215,0,0,0,14,13,55,147,0,0,0,20,7,371,1168,0,3,0,1,25,285,1044,0,8,0,30,6,14500,128,25,61
29,KARNATAKA                                         ,2923,HASSAN                                            ,2012-13,2769,4270,0,41,21,20,214,0,300,1852,0,27,0,545,0,0,0,0,0,0,0,0,0,0,438,994,0,18,2,179,64,24,640,1450,0,15,0,43,3,12,1745,3076,0,27,0,157,33,24,146,297,0,7,1,89,47,4,52,138,0,1,16,53,50,2,28,125,0,0,2,39,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1608,2611,0,28,15,165,133,1441,3469,0,40,6,395,80,0,0,0,0,0,0,0,10,14,0,0,0,2,1,10,28,0,0,0,3,0,0,0,0,0,0,0,0,241,440,0,4,3,11,26,201,347,0,4,0,14,8,51,98,0,0,0,6,2,45,86,0,0,0,9,2,829,1055,0,8,0,4,2,582,903,0,6,0,0,0,9950,62,15,168
29,KARNATAKA                                         ,2911,HAVERI                                            ,2012-13,1148,4918,0,6,0,0,188,0,350,1086,0,5,0,423,51,0,2,0,0,0,0,10,0,0,411,1546,0,4,0,189,96,28,199,878,0,2,0,44,26,13,696,2782,0,4,0,96,24,59,75,314,0,0,0,19,36,7,23,218,0,1,0,30,44,3,53,205,0,0,0,40,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,3166,0,3,0,172,160,657,2777,0,8,0,246,79,0,0,0,0,0,0,0,26,27,0,0,0,6,0,17,34,0,0,0,9,0,0,0,0,0,0,0,0,124,426,0,0,0,12,11,54,272,0,1,0,13,4,63,286,0,0,0,10,17,40,164,0,0,0,7,3,178,769,0,0,0,3,1,100,581,0,0,0,0,2,7785,114,17,26
29,KARNATAKA                                         ,2925,KODAGU                                            ,2012-13,267,1526,0,0,19,9,81,0,66,635,22,0,0,340,0,0,0,0,0,0,0,0,0,0,33,352,0,0,11,114,30,7,85,487,0,0,0,25,0,3,184,1129,3,0,5,114,12,15,22,82,11,0,0,47,6,3,5,59,8,0,3,38,22,2,0,26,0,0,0,9,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85,416,0,0,13,63,54,244,1719,22,0,6,284,27,0,0,0,0,0,0,0,2,6,0,0,0,0,0,2,20,0,0,0,2,0,0,0,0,0,0,0,0,15,92,0,0,3,0,16,18,135,0,0,1,10,5,6,15,0,0,2,3,3,8,32,14,0,0,2,1,18,80,0,0,0,0,0,62,359,0,0,0,0,0,2911,32,10,25
29,KARNATAKA                                         ,2919,KOLAR                                             ,2012-13,2586,3256,22,44,0,9,108,0,160,1712,40,3,0,941,18,0,0,0,0,0,0,0,0,0,13,21,0,0,0,9,0,0,679,1595,0,9,0,77,5,19,1901,3130,44,21,0,786,82,182,84,60,0,11,0,14,12,6,34,29,0,6,0,6,14,3,11,22,0,0,0,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377,1709,17,10,0,262,78,1345,3148,27,37,0,640,38,0,0,0,0,0,0,0,7,25,2,0,0,11,6,17,86,16,0,0,37,4,0,0,0,0,0,0,0,400,441,2,3,0,48,20,258,634,9,8,0,104,12,93,81,1,0,0,17,6,52,83,0,0,0,22,4,1371,1711,19,7,0,262,76,1351,3211,43,29,0,663,39,8680,210,4,20
