,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GER,,,,,,NER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total Grossness,,Enrolment by medium of instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,23,MADHYA PRADESH                                    ,2346,ASHOKNAGAR                                        ,103256,0,356,47974,0,0,0,0,2463,25195,7773,14,234,7045,0,0,95837,0,356,42711,0,0,0,0,1216,9813,485,14,145,2058,0,0,34926,31713,29704,25906,21604,18975,12495,9879,36192,32077,30327,27036,22675,19931,15561,11640,34547,32652,30343,28091,24057,20251,17642,14272,25048,31599,30711,28239,26568,21054,18912,16743,26851,23592,29505,28449,26314,24347,19611,17656,29877,14638,14581,7426,18681,8829,4888,2239,0,0,123.42,0,0,95,0,0,97.93,0,0,66.45,53826,10141,3047,25280,90,94932,12408,10901,14351,14060,13137,11758,9758,8559,72,62,109,87,55,59,51,42,37,45,86,70,57,44,39,38,106893,43099,106018,19244,5763,47633,234,5310,0,495,6328,2366,0,0,1735,0,245,203,0,262,0,0,0,1039,896,936,856,794,340,214,202,4319,2011,2134,1088,69305,33344,33431,16263
2012-13,23,MADHYA PRADESH                                    ,2345,BALAGHAT                                          ,136235,143,667,92537,228,0,0,0,8903,38340,20798,1623,554,0,0,0,131964,0,0,88313,0,0,0,0,7525,29655,10867,1541,409,0,0,0,56912,56759,59106,58501,53297,48523,40711,35626,56828,52939,53186,53332,49189,45636,43366,37514,43317,44666,45605,46080,43676,38465,39962,37071,34215,38556,40711,42157,42411,39385,37242,38231,35942,32852,37038,39181,39904,40416,38958,36814,12110,7940,5909,4086,53257,26181,30418,15859,0,0,113.63,0,0,109.32,0,0,95.12,0,0,79.76,72407,17745,9716,49598,358,149824,17490,15894,18052,19323,19809,20363,20027,18996,237,190,261,235,255,233,184,175,159,140,212,215,218,191,133,128,154794,84777,134184,27296,12270,84668,337,0,0,9884,8518,5142,9492,380,0,0,1079,2956,4046,0,65,0,0,4598,4214,4448,4365,4450,3067,2866,2705,3151,1592,1517,713,115187,75478,56440,38284
2012-13,23,MADHYA PRADESH                                    ,2328,BARWANI                                           ,174738,133,341,62245,371,0,0,0,6793,20821,14801,75,0,1051,0,0,167736,133,0,56832,192,0,0,0,4672,8798,2838,0,0,0,0,0,50458,47633,47192,43691,35472,26883,17225,13589,51594,45678,44917,42961,36619,27210,19576,14001,52545,47678,44111,41803,37885,26683,22062,16770,46699,47082,44170,40154,37688,28475,23642,20107,41679,43022,44051,41549,38341,27733,25986,21958,12574,5670,6203,2832,157680,77467,51803,27584,0,0,104.02,0,0,66.28,0,0,80.94,0,0,49.02,91520,9827,5801,33749,156,141496,19347,19945,21686,21222,19897,14175,13673,11602,57,38,60,56,50,37,33,28,22,27,53,45,40,31,25,17,162333,55974,182187,19645,9527,62351,371,611,0,323,2722,5615,0,0,440,0,366,60,0,0,0,0,0,1252,1154,1122,1004,963,508,340,213,5356,2359,2527,1169,32304,15024,15653,7515
2012-13,23,MADHYA PRADESH                                    ,2335,BETUL                                             ,142076,312,2822,87720,228,0,0,0,5984,19480,20582,0,610,292,385,0,134752,0,0,81459,228,0,0,0,4072,8968,4388,0,86,292,162,0,50050,45139,48329,49102,42206,41114,31820,27341,44973,40003,39787,39905,38301,39222,34475,28694,42532,40798,40028,38746,37752,37382,37218,32949,33340,38513,38825,38064,36380,35271,35453,35121,34140,31923,37173,37672,36693,34903,34371,34459,15306,10813,7435,5475,96207,46818,49435,25748,0,0,110.29,0,0,101.81,0,0,90.85,0,0,72.21,73129,9281,9638,46232,248,138798,16562,15128,17723,18445,18123,17663,17428,17726,139,102,158,150,132,134,102,73,136,82,106,116,125,93,78,75,146284,73572,146817,15984,8065,87720,838,292,385,1394,4265,14668,0,0,0,0,0,0,671,0,0,0,0,1677,1473,1630,1492,1423,1021,912,930,2859,1611,1289,853,56222,37154,27130,18590
2012-13,23,MADHYA PRADESH                                    ,2303,BHIND                                             ,137929,0,653,78917,60,0,0,0,15506,97631,10385,2508,42,5036,0,0,124733,0,0,70040,60,0,0,0,9348,33730,4474,1333,42,1130,0,0,56910,56565,56332,56641,59280,45799,39614,36910,56972,57484,57240,56522,57726,44496,41460,36534,51022,52838,53059,52291,52308,41853,42535,40601,45104,50275,51665,51496,51610,41657,42086,43252,49359,43214,46168,46336,46747,42775,41562,41419,49327,28147,24230,14621,1058,590,233,132,0,0,123.3,0,0,107.46,0,0,102.08,0,0,82.02,76248,47016,5015,42859,51,173294,22928,20210,22187,22605,23521,21089,21029,21318,61,54,92,63,71,97,59,64,36,48,61,42,58,59,57,56,191932,95993,153911,91563,9781,81299,102,5036,0,0,8127,1097,310,0,0,0,70,2250,0,0,0,0,0,482,538,596,590,651,355,362,308,6360,3206,3255,1646,85627,47033,40258,23620
2012-13,23,MADHYA PRADESH                                    ,2332,BHOPAL                                            ,86881,0,6075,46740,220,0,0,0,7987,91927,156533,35,844,3244,0,0,47203,0,0,24576,220,0,0,0,1250,13834,19003,0,115,632,0,0,52419,45457,43564,42601,40798,38668,30432,26867,62400,56109,53436,50725,49041,46079,40796,34846,61839,61567,59675,56403,54740,50654,47673,44524,62580,60350,58725,55031,52269,47615,45541,43883,64775,59707,59173,57897,55064,51182,48874,47876,52926,26989,25731,13387,13158,6310,5770,2743,0,0,127.71,0,0,102.48,0,0,104.03,0,0,76.08,56082,58713,75077,25787,464,217560,30947,29037,29182,28624,27255,24914,24000,23601,66,81,100,89,86,70,59,55,42,56,54,47,71,60,34,42,241619,109828,104500,97400,92988,46764,810,1922,0,3048,21923,71135,0,254,1322,0,478,1718,0,88,0,0,0,1633,1545,1541,1496,1516,892,784,663,77541,30597,40877,16264,118885,59802,58196,29458
2012-13,23,MADHYA PRADESH                                    ,2348,BURHANPUR                                         ,68401,0,333,26806,173,0,0,0,2305,10993,15294,956,1006,2666,0,0,55208,0,0,19822,173,0,0,0,1742,5857,4919,34,79,667,0,0,23790,21713,21313,19020,15691,13446,10151,8669,23532,19517,18933,17562,14497,13394,10498,8008,24781,21955,19492,18068,15850,14163,11960,9679,21603,22059,20587,18211,16703,13936,13445,11258,20548,18825,19999,18434,16247,14420,12874,12247,7307,3930,3540,1994,36585,17385,10391,5095,0,0,102.96,0,0,73.97,0,0,85.35,0,0,53.72,35836,5663,6299,14833,238,63893,9540,8660,9440,8981,8073,6994,6288,5917,57,56,47,55,38,70,51,47,39,26,39,56,31,43,28,30,77966,28715,54487,7627,5569,19991,726,1342,0,9741,2909,1224,3551,315,1175,0,862,2619,6558,550,138,0,0,1085,1075,1105,1000,908,1098,1022,995,23217,8972,11730,4736,39059,18912,18528,9048
2012-13,23,MADHYA PRADESH                                    ,2309,CHHATARPUR                                        ,216455,0,604,106273,234,0,0,0,6274,79333,21097,245,905,6051,446,0,199074,0,604,93463,0,0,0,0,2050,27536,2758,245,376,1467,124,0,68398,64579,58924,55038,52481,45516,29927,26079,62383,59675,57013,51517,50380,45066,38533,28362,63173,60146,57782,54493,51296,46355,41039,37102,57453,65082,62746,59731,57536,50546,47446,42596,61963,55589,61174,58908,56610,53211,48108,45247,79245,38202,37288,18665,16391,7721,5465,2823,0,0,134.32,0,0,104.19,0,0,112.54,0,0,77.65,109708,32917,8644,55040,411,209174,28498,25352,29029,28044,27468,25524,23437,21928,173,193,295,281,220,235,184,173,113,125,222,187,160,167,147,152,246518,109231,221415,70672,18145,105456,1109,4939,446,1501,8560,3556,0,0,978,0,417,808,0,908,30,134,0,3590,3283,3424,3238,3022,2478,2525,2248,9386,4086,4523,2145,158223,81002,74589,38911
2012-13,23,MADHYA PRADESH                                    ,2343,CHHINDWARA                                        ,167601,280,2143,111306,220,0,0,0,7604,39691,27310,1155,837,9015,74,0,157686,280,0,100496,220,0,0,0,4573,24452,9177,884,0,3666,74,0,60471,55151,61184,61773,55731,56273,43410,35785,58218,51334,52724,54165,49413,57144,45346,37117,51770,52895,50044,51014,51131,49508,53071,43098,41315,47599,50686,47636,48433,47878,46516,49882,44214,39007,46853,50613,47749,47110,47440,45349,23306,15474,11055,7781,104296,50572,57850,29366,0,0,109.72,0,0,106.02,0,0,90.49,0,0,73.38,87360,17148,12681,58901,283,180209,21512,18469,22289,24522,23497,23181,23848,23029,201,185,255,231,260,210,182,140,134,129,202,197,205,175,161,143,188399,96829,170544,34179,15789,109795,837,5262,74,1485,5717,13664,52,220,3753,0,3564,159,0,2516,0,0,0,934,843,1066,1078,993,897,936,980,7412,4246,3486,2103,89818,59229,43466,29477
2012-13,23,MADHYA PRADESH                                    ,2312,DAMOH                                             ,132461,0,0,72302,228,0,0,0,9458,32646,4762,875,676,5717,254,0,124364,0,0,65687,0,0,0,0,7431,17268,1351,538,89,2335,254,0,42048,40278,39055,37835,36266,30882,24062,20958,44464,43014,42643,40358,39127,36198,32165,27362,39115,38678,37832,36389,34395,31998,29803,26525,33268,36647,36839,35671,34263,30986,29632,27374,34899,32413,35304,34913,33659,31116,29553,28140,36847,18187,17600,8948,27394,13300,13008,6822,0,0,118.08,0,0,97.12,0,0,97.01,0,0,73.61,70327,13691,2113,38623,278,127250,16521,15240,17046,17119,16717,15204,15016,14387,132,138,193,173,163,179,148,152,85,85,143,130,118,102,157,95,140636,67310,140859,29097,2786,73177,676,5717,254,1064,3132,1976,0,228,0,0,614,417,0,0,0,0,0,944,783,800,799,730,570,525,460,3937,1912,1913,967,93267,50483,45202,25335
2012-13,23,MADHYA PRADESH                                    ,2305,DATIA                                             ,75990,0,735,46797,333,324,0,0,1366,23089,8039,99,0,7694,0,0,67615,0,735,41736,232,0,0,0,999,8887,739,48,0,1093,0,0,24224,24251,24021,21924,22476,22085,14442,12813,23199,23057,23154,22581,20862,20398,20150,14217,21700,22469,22704,22299,22333,18903,18989,19213,18919,21493,22382,22511,22377,21212,18876,18959,23274,18903,21022,21751,22196,21132,21224,18765,28878,17092,13274,8318,2827,1320,1036,473,0,0,126.73,0,0,109.12,0,0,105.85,0,0,80.68,38794,9834,3448,24229,111,79351,10375,8496,9586,10315,10859,10229,10404,9087,36,53,63,56,60,49,64,40,20,26,50,37,43,49,48,32,89499,45192,77515,18798,6461,46815,74,5788,0,100,5018,2313,0,232,2230,0,1786,1029,0,28,0,0,0,772,647,697,735,736,671,795,730,6166,1861,3014,953,62387,35797,29263,17510
2012-13,23,MADHYA PRADESH                                    ,2323,DEWAS                                             ,114161,0,1879,58303,239,0,0,0,15870,83542,33899,220,124,3296,0,0,100555,0,0,48735,239,0,0,0,11177,45851,7258,91,0,653,0,0,51081,47089,45665,43030,36615,33372,26556,21955,49967,42971,41999,40146,35080,34832,28941,24436,49664,44691,40863,40359,35716,33899,31673,26656,45522,44399,43665,41830,39302,33722,31985,30852,44446,43022,44820,42642,39144,36562,33117,31122,45604,22656,22489,11428,53846,26445,21277,11007,0,0,120.94,0,0,92.51,0,0,98.81,0,0,69.16,68920,38170,16189,32726,161,157647,21818,20790,22219,21467,19852,18791,17021,15704,96,88,134,105,124,130,111,97,56,74,103,114,84,127,85,62,174906,75366,128351,74200,28530,58023,0,1954,0,1689,8074,6291,0,239,1342,0,1264,2098,957,461,124,0,0,2401,2282,2445,2271,2104,1890,1741,1551,16561,6850,8411,3548,74063,38096,36731,19551
2012-13,23,MADHYA PRADESH                                    ,2325,DHAR                                              ,213480,50,666,92593,0,0,0,0,27970,79770,20750,1290,409,833,0,0,200423,50,0,83648,0,0,0,0,25412,55921,8033,1082,90,646,0,0,90944,81448,79604,71870,60099,54976,41078,34457,94876,81042,76347,73118,62424,55692,43835,35630,88021,82722,77454,71463,62936,48178,43100,34702,82698,77043,73780,67066,58725,53384,44564,39182,64441,60590,63656,63303,57949,45416,43462,39854,19461,10796,9763,5532,225416,110554,83226,42663,0,0,113.88,0,0,78.8,0,0,97.65,0,0,57.97,121853,35457,9142,50310,203,217336,30739,28892,31171,32044,29401,23002,22331,20301,70,62,83,62,91,82,86,56,55,39,68,79,64,60,78,51,265778,94708,239328,71452,15076,92926,409,833,0,1361,8174,6340,50,0,0,0,308,194,0,124,0,0,0,2742,2496,2624,2658,2324,1282,1228,1149,7509,3333,3920,1577,45055,23168,22132,11759
2012-13,23,MADHYA PRADESH                                    ,2341,DINDORI                                           ,82649,0,0,39031,232,120,0,0,7330,5637,331,1597,0,383,0,0,81134,0,0,37583,60,0,0,0,6336,3770,331,1093,0,177,0,0,24937,19526,18593,17577,16406,16266,12815,9412,25016,20182,18046,16000,14738,15462,15054,11915,23702,20464,18902,17029,15213,14857,15211,14742,20553,21178,19831,18439,16676,14684,14613,14777,19197,18592,19995,19050,17530,15357,14096,13670,5148,3073,2553,1552,64573,31854,27945,14420,0,0,116.66,0,0,95.99,0,0,99.72,0,0,67.96,44642,2485,148,20947,113,68558,9322,9049,9708,9610,8944,7777,7195,7100,65,86,117,87,78,70,51,48,53,62,73,71,57,48,48,44,80660,30529,88927,4927,331,40439,232,503,0,518,710,0,113,0,0,0,509,0,0,0,0,0,0,1356,1406,1451,1375,1294,1166,987,911,373,234,165,116,23322,11395,11572,5775
2012-13,23,MADHYA PRADESH                                    ,2307,GUNA                                              ,150483,0,427,63521,112,0,0,0,864,61472,16334,0,15,10199,0,0,136456,0,0,55189,112,0,0,0,488,25868,1311,0,15,810,0,0,61897,57112,51155,45812,39138,30356,21083,17403,69833,52989,49694,45964,38076,30497,23311,17449,55456,49875,45234,41705,35879,31072,26111,22237,43577,47878,45049,42210,39015,32243,29257,25685,43200,40973,45417,42696,40861,35665,30697,27944,36586,17312,17850,8688,45653,22231,16390,8040,0,0,130.35,0,0,99.93,0,0,111.21,0,0,73.42,77422,27589,7578,33387,39,150378,20583,19448,22496,21010,20495,17844,15257,13405,96,61,113,88,58,60,36,50,61,61,74,60,64,42,30,29,181852,69294,152489,58508,15219,63096,127,9142,0,0,5146,1542,0,0,1057,0,0,251,0,425,0,0,0,1908,1779,1951,1784,1660,1039,880,770,3465,1638,1710,821,111459,50384,54593,24696
2012-13,23,MADHYA PRADESH                                    ,2304,GWALIOR                                           ,114003,0,2514,57464,222,0,0,0,18198,286233,78741,4704,906,47264,777,0,81616,0,0,42645,0,0,0,0,1789,65628,18361,506,57,8753,131,0,79733,75936,72798,69675,66533,57600,49841,44479,70722,68762,67081,65004,62646,68313,65356,59873,72295,70261,68137,65756,63169,66577,66028,62113,80583,83346,81436,78864,77461,71607,68842,67560,79287,74383,76112,74073,72736,82673,80556,76108,109279,68683,52721,33832,15774,7161,5335,2695,0,0,185.11,0,0,183.38,0,0,166.16,0,0,151,68217,134062,36485,34498,524,296518,37478,35083,36158,35848,35333,40248,39387,37087,50,53,88,68,62,107,113,75,32,33,38,46,36,51,38,44,338041,197074,127147,174192,43170,59833,189,20595,568,8164,113624,38085,2335,939,26669,209,2934,634,0,146,0,0,0,2220,1796,1945,1869,1605,1212,1214,1193,11539,4246,5661,2397,167692,103454,80433,50806
2012-13,23,MADHYA PRADESH                                    ,2336,HARDA                                             ,46853,243,0,26326,185,0,0,0,4495,36380,9846,0,49,2126,235,0,43213,0,0,23181,185,0,0,0,3757,17782,4877,0,0,310,0,0,22708,19991,20290,18594,16048,16199,12249,11595,22315,20516,20388,18341,16692,15884,13947,10979,21753,20892,19609,19193,17390,14697,13810,12613,15989,18157,18483,17422,16877,15118,14384,13453,16350,15514,17405,17343,16482,16043,14538,13702,12745,8186,6040,3996,29112,14075,11864,5758,0,0,130.73,0,0,109.92,0,0,106.07,0,0,77.53,25856,16266,4064,13821,82,60976,7799,7272,8328,8225,8026,7729,7003,6594,62,66,81,76,53,80,46,33,46,32,63,51,55,52,48,45,67416,31236,50748,25900,6548,26239,234,459,235,203,10585,3298,0,0,1667,0,466,173,0,33,0,0,0,709,652,894,884,807,468,430,376,5077,2436,2450,1225,30022,17184,14334,8166
2012-13,23,MADHYA PRADESH                                    ,2337,HOSHANGABAD                                       ,79917,513,1991,50848,0,0,0,0,7922,53378,54032,1562,1008,5548,0,0,71836,110,972,43767,0,0,0,0,4000,19529,22630,443,484,2982,0,0,37209,36781,37973,37921,33998,32292,26739,23169,37820,35658,36370,36409,35195,32434,29900,25805,38239,37052,36371,36335,35771,32907,31372,27743,35267,37880,38543,37111,36734,33212,31757,30281,31100,34122,36802,36619,33875,33857,31540,26269,38001,20055,18671,9829,47773,23905,24134,12250,0,0,137.42,0,0,115.18,0,0,103.05,0,0,80.36,44738,26064,26084,27892,460,127799,16027,16825,18499,18084,16559,17221,15168,13245,81,69,87,75,67,91,57,76,41,50,73,72,65,45,55,60,129372,63953,87789,49353,50396,52039,1008,5416,0,1,4538,5356,611,0,292,0,0,0,271,0,0,0,0,1525,1640,1682,1666,1593,1291,1307,1293,2912,1494,1375,661,60412,34462,30074,17171
2012-13,23,MADHYA PRADESH                                    ,2326,INDORE                                            ,92816,2861,2983,52300,0,0,0,0,32053,329954,85267,505,38,14802,188,0,65726,230,0,35021,0,0,0,0,8346,74681,20728,29,0,4343,188,0,83992,81245,80482,79229,76704,69776,63633,60998,87348,83411,82113,82023,80231,71407,66652,62943,86284,84644,81128,79752,78277,71399,70271,65974,83192,85408,83876,81497,81154,69266,68552,66544,79605,76034,77193,77005,74540,79131,79249,78519,67711,42010,32701,20572,60132,28947,33769,16221,0,0,123.3,0,0,122.32,0,0,112.39,0,0,108.93,66143,157371,38763,29617,16,297537,37013,36036,37486,37681,36515,37778,37774,37254,53,56,65,52,63,59,52,38,56,54,72,60,62,53,41,44,350389,210958,107439,185388,40495,52024,38,8140,188,16428,145635,47559,286,0,6662,0,2865,5689,0,495,0,0,0,883,780,771,781,772,724,745,727,22466,13126,11487,6743,144364,91542,70181,43893
2012-13,23,MADHYA PRADESH                                    ,2339,JABALPUR                                          ,128539,2447,4635,79477,457,317,0,0,18437,72298,74575,2495,3857,6373,0,0,99924,0,0,59425,457,317,0,0,2721,21221,8728,275,60,1107,0,0,56294,52588,53084,52566,49769,53634,43310,35511,57088,52226,52265,50870,48832,51342,46637,39820,55850,55408,52798,51927,50564,48413,49353,46234,50343,53861,55402,53555,52638,48254,47400,48087,53804,47458,52125,52595,51292,49006,48424,47787,44135,24805,21956,12339,50905,24904,27877,14328,0,0,114.06,0,0,101.98,0,0,92.24,0,0,75.12,76750,35103,34533,43113,2311,194813,26150,22671,25037,25312,24864,23942,23618,23638,166,159,214,193,164,184,167,182,108,103,149,141,128,135,94,139,208063,106965,140602,55632,36320,81050,3947,3608,0,5099,18251,41234,86,235,2254,0,7180,1914,233,608,0,0,0,3409,3091,3176,3007,2912,1722,1616,1530,22708,8490,11242,4584,117275,65638,56908,32476
2012-13,23,MADHYA PRADESH                                    ,2324,JHABUA                                            ,168044,230,107,44602,0,0,115,0,13775,20402,1165,4357,103,1262,0,0,165227,0,0,42031,0,0,0,0,8823,13510,485,2004,103,446,0,0,50209,40617,37326,31904,23871,16276,10491,7635,50025,42269,37357,32485,25556,18774,12665,9412,54761,44276,39566,33489,27761,18918,14993,10975,49947,43530,38284,33670,27987,19222,16600,13562,49161,44430,39602,34907,30158,21310,18459,16237,3306,1716,1547,867,181540,84460,47060,21181,0,0,121.35,0,0,63.89,0,0,94.34,0,0,42.83,86328,7753,423,23117,31,118224,22409,20363,18684,16709,14325,9902,8511,7321,84,92,59,80,69,71,36,42,37,38,54,45,39,40,40,28,154126,37548,180659,17542,1272,48959,103,1004,0,1160,3090,0,0,0,258,115,0,102,0,0,0,0,0,3445,2935,2624,2209,1718,766,536,365,897,531,441,278,8282,4569,4027,2379
2012-13,23,MADHYA PRADESH                                    ,2338,KATNI                                             ,126418,840,1597,70039,0,426,0,0,9221,35577,20787,2121,1222,3917,60,0,118914,0,222,64753,0,0,0,0,4822,18326,3902,316,167,2517,60,0,39658,38841,37160,35949,33422,33206,24289,19790,40882,36244,36043,33371,30720,33261,28316,23008,38661,37113,35199,33786,31584,30139,30695,27313,31765,37965,37654,35775,34692,31511,30144,30703,33510,32424,38241,37901,36250,33665,31413,29874,25874,14540,12626,7542,57090,27757,24172,12940,0,0,120.88,0,0,102.25,0,0,100.99,0,0,75.25,67177,16385,10798,38050,794,135108,16288,15575,18228,18659,18238,17110,16025,15354,87,93,169,168,152,136,111,92,63,85,146,118,120,124,98,91,148991,69878,134164,30586,19428,71336,1055,3917,60,1213,5831,2956,0,167,426,0,242,0,0,779,0,0,0,1478,1635,1815,1869,1770,788,691,576,2480,1778,1178,800,72717,43017,35528,21468
2012-13,23,MADHYA PRADESH                                    ,2329,KHANDWA                                           ,139603,0,1284,63342,233,0,0,0,8048,22343,13791,201,589,6436,270,0,129600,0,342,57128,0,0,0,0,6322,12314,1168,167,61,1484,210,0,49556,43995,44282,38991,31615,28459,20559,17327,46496,40748,39406,36262,28125,29803,21290,15998,45261,41690,38612,36002,32340,25505,25830,17951,39501,41447,41009,36863,34163,28558,23935,23398,38185,34658,37205,36438,32643,29546,27063,22414,21103,10590,9986,5339,81260,39136,27944,13554,0,0,112.88,0,0,83.29,0,0,90.66,0,0,57.61,74131,8868,6122,32803,504,125014,18031,16140,17820,17787,16366,14595,13351,10924,138,128,140,150,107,88,88,83,105,111,107,107,97,73,77,51,143868,54656,132340,16350,5919,58076,454,3368,180,12673,1728,193,4909,0,1017,90,1220,4254,8963,44,273,2051,0,4182,3549,3485,2995,2568,1726,1339,1123,14685,6211,7286,3429,60842,30601,29452,15130
2012-13,23,MADHYA PRADESH                                    ,2327,KHARGONE                                          ,189122,52,671,87706,0,0,0,0,12829,47957,23160,420,997,4336,329,0,181044,0,0,82055,0,0,0,0,10009,35039,9807,420,399,2530,263,0,70965,65477,63183,59427,49141,39140,27879,23063,67173,59650,57267,52977,46000,39446,29729,23117,64928,60024,56230,52458,47531,38398,34186,26742,52373,60692,58227,54042,49906,40426,35675,32103,50302,48070,55679,52713,48773,42122,38275,33884,26764,14545,13011,7220,128127,62241,47916,25247,0,0,110.45,0,0,82.19,0,0,88.7,0,0,59.02,103115,19623,9498,48117,413,182571,23789,22840,26922,26137,24646,21339,19624,17356,89,84,149,104,99,107,72,58,76,70,110,100,85,78,80,48,205227,82063,198195,40150,14212,87951,997,2988,329,2545,7281,9619,29,0,1348,0,2934,634,0,146,0,0,0,825,921,997,955,755,401,327,243,14782,5967,7211,3020,83147,41521,40575,20879
2012-13,23,MADHYA PRADESH                                    ,2342,MANDLA                                            ,109085,0,0,61734,0,0,0,0,18006,0,0,9092,0,0,0,0,106019,0,0,58561,0,0,0,0,10049,0,0,4951,0,0,0,0,34386,28083,28673,27579,24683,26554,18693,15532,34808,28189,27596,26332,23110,26616,22364,17115,29817,29833,27398,26311,24619,23540,24822,21605,22938,27421,28992,26750,25540,23960,22994,24109,24227,22002,26886,28311,25829,24827,23489,22346,5415,3423,2666,1703,80741,39687,43190,22452,0,0,112.21,0,0,106.53,0,0,91.43,0,0,73.27,62361,0,0,36325,0,98686,11974,10514,13147,13957,12854,12643,12140,11457,93,82,139,140,116,128,88,83,79,66,117,96,96,81,86,75,103695,48598,125489,0,0,70119,0,0,0,1602,0,0,707,0,0,0,0,0,0,0,0,0,0,452,404,361,547,931,86,88,72,1162,753,561,410,38312,22406,18762,11302
2012-13,23,MADHYA PRADESH                                    ,2319,MANDSAUR                                          ,86576,2069,654,52321,0,132,0,0,9255,59066,20051,435,0,6104,0,0,81067,621,0,48258,0,0,0,0,6552,40688,5612,176,0,1677,0,0,45053,39668,38892,35283,29677,31288,23271,19277,46877,39599,37067,35179,29976,31327,25052,19938,36139,37568,35233,34121,32282,29024,27596,23184,30519,32246,34436,32568,31308,29838,26995,25811,31878,28158,30612,32763,30796,29207,28037,25933,30700,17133,14881,8326,5289,2473,2310,1068,0,0,110.21,0,0,92.72,0,0,87.02,0,0,67.65,50731,25516,8035,28067,0,114803,15107,13387,14864,16366,15353,14332,13542,12256,25,30,47,49,37,46,30,30,24,39,45,45,33,20,32,17,121760,60686,95604,56622,14441,52739,0,5311,0,227,4513,6264,0,0,925,0,0,0,0,17,0,0,0,2059,1766,1936,2081,1852,1353,1220,961,10764,5377,5313,2686,95381,49817,46762,23824
2012-13,23,MADHYA PRADESH                                    ,2302,MORENA                                            ,163292,0,0,94901,1709,0,0,0,103812,101918,8391,24006,566,11863,551,0,147023,0,0,83634,1709,0,0,0,41305,31111,3338,5669,288,3233,367,0,80032,78933,75857,74216,73685,56046,45735,41828,81227,77738,77788,75470,74695,56475,50112,41864,82904,75958,69608,71336,68036,55337,52434,45843,71453,75440,75354,71260,70381,54441,53599,52179,77102,71868,72365,68563,66792,56763,52794,52052,61649,32748,29054,16551,3146,1453,1358,663,0,0,154.4,0,0,112.63,0,0,147.03,0,0,101.21,132899,49536,3427,61834,1053,254261,35868,34477,34774,34036,33623,27992,26770,27337,75,93,82,83,61,89,67,50,43,34,70,50,42,70,57,58,339670,145231,259312,84825,8391,115505,2275,11863,551,8247,17989,0,2174,0,0,0,4091,0,0,1313,0,0,0,625,578,584,575,611,637,520,624,6220,2228,2970,1120,173392,74581,83884,37982
2012-13,23,MADHYA PRADESH                                    ,2340,NARSIMHAPUR                                       ,76599,0,665,51610,215,0,0,0,5698,28873,18145,33,521,5659,154,0,71622,0,665,46658,215,0,0,0,3554,20428,4914,0,68,3893,20,0,31575,31550,31858,30680,30325,26278,22288,21190,32425,30359,30771,30299,28868,28552,25710,20916,25233,26291,25304,25479,24523,24057,24897,22148,21201,23904,25248,24687,24620,23671,22263,22988,21729,20753,23168,24406,23845,26057,25520,23437,21551,14667,10214,7137,18175,8870,11539,5863,0,0,107.89,0,0,110.85,0,0,91.46,0,0,83.54,41432,11578,7597,27085,212,90189,10388,9709,10684,11767,11422,12589,12382,11393,95,101,164,179,138,108,124,88,81,74,114,113,107,85,83,75,96557,56534,78563,22557,10584,50878,562,3554,134,1491,5949,7830,124,113,1542,0,1751,316,396,641,0,307,0,756,720,777,880,825,933,837,786,4029,2600,1824,1228,61671,40667,29065,19516
2012-13,23,MADHYA PRADESH                                    ,2318,NEEMUCH                                           ,51841,0,1252,31769,136,0,0,0,4287,29604,14932,0,35,4218,0,0,46085,0,0,27410,0,0,0,0,3622,15549,2996,0,0,1598,0,0,29404,25543,25088,22478,17394,18017,14122,11405,27782,24247,23854,21708,17931,19967,16476,13464,22521,24475,22876,21858,20000,18455,17296,14797,17377,18786,21013,19586,18907,17580,15567,14603,17298,16565,17942,19924,18709,17721,16691,14667,12908,7674,6348,3758,11219,5369,3646,1680,0,0,107.69,0,0,92.34,0,0,100.41,0,0,71.91,30066,12401,6305,16917,50,67271,8235,7823,8597,9829,9269,8645,8038,6835,40,41,73,95,64,50,43,23,40,29,47,78,50,39,20,18,84325,38224,55811,23863,7861,31769,171,2549,0,566,5839,8323,0,0,1669,0,844,165,0,0,0,0,0,15,16,27,15,11,4,0,6,7381,3546,3651,1882,53662,30030,26107,14218
